g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10,cut
10501,10601,11,78,106,50,34,11
10501,10404,9,91,105,63,73,9
10501,20303,74,106,102,94,74,9999999
10501,20502,86,108,102,88,86,9999999
10501,20702,84,116,112,92,84,9999999
10501,20107,86,110,102,92,86,9999999
10501,20602,91,113,109,93,91,9999999
10501,20807,80,112,112,96,80,9999999
10501,20203,88,114,104,92,88,9999999
10501,20900,80,108,100,100,80,9999999
10501,1,5,80,102,62,68,5
10501,20607,90,102,104,90,90,9999999
10501,20500,89,107,107,101,89,9999999
10501,10607,11,86,112,66,74,11
10501,10809,13,97,107,41,41,13
10501,10508,10,91,99,67,69,10
10501,20100,89,111,103,91,89,9999999
10501,21005,83,103,107,83,85,9999999
10501,10803,13,76,108,24,22,13
10501,10101,6,84,100,60,70,6
10501,20903,79,107,109,83,79,9999999
10501,20804,86,106,96,92,86,9999999
10501,20302,86,108,100,88,86,9999999
10501,10200,7,95,103,67,69,7
10501,10706,12,87,111,75,61,12
10501,20809,79,105,111,103,79,9999999
10501,20706,88,118,104,90,88,9999999
10501,10701,12,93,105,43,43,12
10501,10306,8,53,107,61,63,8
10501,10102,6,85,103,61,69,6
10501,10205,7,62,106,38,38,7
10501,20508,86,106,102,96,86,9999999
10501,21001,80,110,106,96,80,9999999
10501,10808,13,118,98,48,54,13
10501,20909,88,114,114,96,88,9999999
10501,20603,85,113,109,93,85,9999999
10501,20301,81,115,111,93,81,9999999
10501,20907,78,110,108,78,80,9999999
10501,10602,11,77,99,61,71,11
10501,20300,80,116,104,100,80,9999999
10501,10608,11,89,109,61,63,11
10501,10609,11,65,105,65,59,11
10501,10401,9,83,103,69,65,9
10501,10500,10,84,112,66,66,10
10501,10208,7,84,98,60,60,7
10501,11007,15,97,105,73,75,15
10501,10303,8,77,107,55,69,8
10501,20805,78,116,116,96,78,9999999
10501,10606,11,80,114,30,24,11
10501,10501,0,0,108,0,0,0
10501,10903,14,94,108,78,78,14
10501,10405,9,87,91,61,61,9
10501,20906,79,113,105,97,79,9999999
10501,11003,15,100,104,68,66,15
10501,20403,83,103,99,97,83,9999999
10501,20509,83,111,115,83,83,9999999
10501,21007,89,109,107,91,89,9999999
10501,10805,13,61,105,63,63,13
10501,20503,77,107,103,79,77,9999999
10501,11005,15,88,114,68,62,15
10501,10907,14,90,104,62,62,14
10501,20308,80,106,108,96,80,9999999
10501,10800,13,89,113,55,55,13
10501,20409,90,108,110,96,90,9999999
10501,10502,10,76,98,64,58,10
10501,20407,77,103,99,99,77,9999999
10501,20106,78,110,102,96,78,9999999
10501,10406,9,86,108,60,60,9
10501,10705,12,72,106,68,66,12
10501,11008,15,82,112,66,70,15
10501,20609,89,109,111,95,89,9999999
10501,20207,87,109,99,91,87,9999999
10501,10503,10,76,96,60,68,10
10501,20401,81,113,101,101,81,9999999
10501,20901,78,112,110,92,78,9999999
10501,10308,8,59,109,61,61,8
10501,20103,86,110,110,88,86,9999999
10501,10506,10,87,111,67,73,10
10501,10806,13,98,116,68,70,13
10501,10403,9,77,111,25,25,9
10501,20402,78,110,104,98,78,9999999
10501,10703,12,83,105,59,59,12
10501,10908,14,91,109,63,65,14
10501,10204,7,71,103,43,49,7
10501,20504,81,111,109,89,81,9999999
10501,20803,83,109,113,87,83,9999999
10501,10704,12,86,110,56,56,12
10501,20801,84,112,104,88,84,9999999
10501,21008,88,114,98,88,92,9999999
10501,10307,8,82,98,58,70,8
10501,20605,84,112,98,88,84,9999999
10501,21003,88,112,116,98,88,9999999
10501,20102,86,106,104,94,86,9999999
10501,10109,6,94,100,64,70,6
10501,10301,8,64,100,62,62,8
10501,10804,13,95,107,63,59,13
10501,10402,9,75,107,65,67,9
10501,10106,6,92,102,64,72,6
10501,20802,85,111,113,97,85,9999999
10501,20209,87,109,103,91,87,9999999
10501,20708,88,112,106,98,88,9999999
10501,20408,86,110,114,86,86,9999999
10501,10505,10,103,93,63,73,10
10501,20800,80,108,106,98,80,9999999
10501,20904,83,111,109,97,83,9999999
10501,10507,10,75,103,63,67,10
10501,10105,6,67,103,61,59,6
10501,20902,83,113,109,93,83,9999999
10501,10302,8,100,108,62,64,8
10501,10107,6,91,105,61,59,6
10501,20105,82,110,104,92,82,9999999
10501,10504,10,87,109,65,65,10
10501,20306,87,103,115,97,87,9999999
10501,10900,14,87,107,55,57,14
10501,10709,12,98,110,18,18,12
10501,20205,88,112,102,98,88,9999999
10501,10901,14,99,97,33,33,14
10501,10902,14,104,110,64,64,14
10501,10702,12,103,105,27,45,12
10501,10904,14,98,108,66,60,14
10501,10807,13,106,108,66,66,13
10501,20101,78,112,106,94,78,9999999
10501,10408,9,87,95,61,71,9
10501,20104,91,99,101,93,91,9999999
10501,10605,11,92,114,50,50,11
10501,20202,90,104,102,94,90,9999999
10501,10201,7,83,99,59,73,7
10501,20507,88,110,104,92,88,9999999
10501,10206,7,90,100,64,64,7
10501,20305,81,115,115,95,81,9999999
10501,20201,87,113,105,91,87,9999999
10501,20405,87,111,113,87,87,9999999
10501,20406,87,103,101,95,87,9999999
10501,10801,13,98,94,62,60,13
10501,10708,12,76,106,66,66,12
10501,10909,14,81,111,39,39,14
10501,10400,9,96,92,68,64,9
10501,20604,78,106,102,88,78,9999999
10501,20701,87,105,109,101,87,9999999
10501,10203,7,77,113,63,63,7
10501,20200,83,111,101,95,83,9999999
10501,20400,88,106,112,94,88,9999999
10501,20703,80,114,106,88,80,9999999
10501,11006,15,93,115,79,79,15
10501,10207,7,94,100,62,68,7
10501,10103,6,56,108,32,32,6
10501,20905,86,100,110,92,86,9999999
10501,20204,85,115,101,91,85,9999999
10501,10802,13,101,103,63,63,13
10501,10600,11,101,95,29,29,11
10501,10305,8,99,103,61,61,8
10501,10407,9,101,93,63,71,9
10501,20606,85,109,109,87,85,9999999
10501,20704,84,110,112,86,84,9999999
10501,10700,12,102,112,32,32,12
10501,20808,88,120,118,94,88,9999999
10501,20304,79,101,111,99,79,9999999
10501,10409,9,69,95,61,69,9
10501,20307,78,108,104,94,78,9999999
10501,20309,80,106,114,96,80,9999999
10501,20206,83,109,105,85,83,9999999
10501,10906,14,62,104,60,68,14
10501,10309,8,91,105,61,61,8
10501,21004,78,116,118,102,78,9999999
10501,10603,11,82,110,30,30,11
10501,21002,88,116,108,88,90,9999999
10501,20208,80,110,104,94,80,9999999
10501,10202,7,65,105,37,39,7
10501,20601,89,109,109,95,89,9999999
10501,10905,14,92,108,56,64,14
10501,20109,87,107,105,87,89,9999999
10501,11004,15,93,105,65,75,15
10501,10604,11,80,94,66,60,11
10501,20705,86,112,114,94,86,9999999
10501,20404,85,111,111,89,85,9999999
10903,11002,16,86,100,16,16,19
10903,11000,19,94,114,24,30,19
10903,11001,19,107,109,37,39,19
10903,10509,14,87,99,47,43,14
10903,2,74,102,104,102,74,9999999
10903,10100,9,91,101,9,9,10
10903,21006,90,112,108,114,90,9999999
10903,20806,80,96,100,98,80,9999999
10903,20501,81,111,109,101,81,9999999
10903,20908,99,117,117,105,99,9999999
10903,10304,8,78,108,8,8,12
10903,10707,16,83,113,21,21,16
10903,20608,88,110,104,102,88,9999999
10903,10300,11,107,105,11,11,12
10903,20506,86,104,106,94,86,9999999
10903,10209,11,94,104,18,18,11
10903,10104,10,94,100,44,44,10
10903,20707,74,100,108,74,74,9999999
10903,10108,10,100,98,82,82,10
10903,20700,82,112,102,106,82,9999999
10903,20600,82,106,108,92,82,9999999
10903,21000,87,107,107,105,87,9999999
10903,20709,90,100,106,104,90,9999999
10903,20505,93,115,111,105,93,9999999
10903,20108,74,108,106,102,74,9999999
10903,10601,15,94,104,86,84,15
10903,10404,11,91,103,11,11,13
10903,20303,88,104,102,98,88,9999999
10903,20502,76,106,110,100,76,9999999
10903,20702,90,110,112,94,90,9999999
10903,20107,72,102,108,94,72,9999999
10903,20602,81,105,105,99,81,9999999
10903,20807,80,106,106,92,80,9999999
10903,20203,78,106,104,100,78,9999999
10903,20900,92,104,106,102,92,9999999
10903,1,8,90,104,8,8,9
10903,20607,88,110,108,90,88,9999999
10903,20500,79,107,107,103,79,9999999
10903,10607,15,88,100,34,34,15
10903,10809,17,81,101,55,49,17
10903,10508,11,85,103,13,11,14
10903,20100,75,103,103,107,75,9999999
10903,21005,83,107,105,83,83,9999999
10903,10803,17,98,112,90,88,17
10903,10101,10,96,104,12,10,10
10903,20903,87,111,113,93,87,9999999
10903,20804,82,104,104,104,82,9999999
10903,20302,86,106,106,98,86,9999999
10903,10200,11,79,105,25,25,11
10903,10706,16,81,97,23,33,16
10903,20809,77,109,105,103,77,9999999
10903,20706,80,110,108,86,80,9999999
10903,10701,16,87,109,55,57,16
10903,10306,12,91,111,15,13,12
10903,10102,9,87,103,9,9,10
10903,10205,11,94,104,50,46,11
10903,20508,78,108,102,96,78,9999999
10903,21001,80,108,108,80,80,9999999
10903,10808,17,114,108,96,86,17
10903,20909,78,110,116,100,78,9999999
10903,20603,85,105,105,103,85,9999999
10903,20301,81,103,105,105,81,9999999
10903,20907,74,108,108,76,74,9999999
10903,10602,15,103,109,17,17,15
10903,20300,94,108,104,100,94,9999999
10903,10608,15,91,109,15,15,15
10903,10609,13,79,107,13,13,15
10903,10401,13,87,101,21,23,13
10903,10500,14,62,106,46,46,14
10903,10208,11,106,106,16,12,11
10903,11007,19,95,105,41,41,19
10903,10303,11,105,107,11,11,12
10903,20805,78,110,114,104,78,9999999
10903,10606,15,92,104,92,92,15
10903,10501,14,94,108,86,84,14
10903,10903,0,0,102,0,0,0
10903,10405,13,97,107,15,15,13
10903,20906,81,105,115,105,81,9999999
10903,11003,19,102,98,20,20,19
10903,20403,79,107,107,103,79,9999999
10903,20509,77,109,111,99,77,9999999
10903,21007,77,103,105,101,77,9999999
10903,10805,17,95,105,41,23,17
10903,20503,89,107,99,89,91,9999999
10903,11005,19,80,116,30,24,19
10903,10907,18,80,98,22,20,18
10903,20308,86,104,106,100,86,9999999
10903,10800,17,89,105,45,45,17
10903,20409,82,104,104,106,82,9999999
10903,10502,14,104,112,16,14,14
10903,20407,91,105,101,95,91,9999999
10903,20106,80,106,110,98,80,9999999
10903,10406,13,98,102,42,42,13
10903,10705,16,84,100,44,18,16
10903,11008,19,102,100,34,34,19
10903,20609,87,109,109,101,87,9999999
10903,20207,83,105,109,97,83,9999999
10903,10503,14,94,110,18,18,14
10903,20401,79,107,109,103,79,9999999
10903,20901,92,106,106,104,92,9999999
10903,10308,11,73,109,11,11,12
10903,20103,72,108,104,92,72,9999999
10903,10506,14,91,103,21,21,14
10903,10806,17,108,104,20,20,17
10903,10403,13,99,107,47,47,13
10903,20402,86,106,104,102,86,9999999
10903,10703,16,89,113,63,53,16
10903,10908,18,89,103,43,37,18
10903,10204,11,101,93,67,61,11
10903,20504,87,103,109,103,87,9999999
10903,20803,81,105,103,95,81,9999999
10903,10704,16,76,108,22,28,16
10903,20801,86,108,106,102,86,9999999
10903,21008,92,102,108,98,92,9999999
10903,10307,12,90,106,12,12,12
10903,20605,86,108,108,106,86,9999999
10903,21003,86,116,118,98,86,9999999
10903,20102,72,106,110,98,72,9999999
10903,10109,8,82,108,8,8,10
10903,10301,12,90,94,24,20,12
10903,10804,17,103,109,17,23,17
10903,10402,13,91,107,17,13,13
10903,10106,10,80,106,14,12,10
10903,20802,97,111,109,103,97,9999999
10903,20209,77,109,105,99,77,9999999
10903,20708,88,108,112,106,88,9999999
10903,20408,76,110,112,82,76,9999999
10903,10505,13,87,105,13,23,14
10903,20800,94,108,106,96,94,9999999
10903,20904,85,105,109,101,85,9999999
10903,10507,14,101,107,17,21,14
10903,10105,9,93,105,9,9,10
10903,20902,81,103,105,103,81,9999999
10903,10302,12,68,106,24,24,12
10903,10107,10,91,103,15,13,10
10903,20105,72,108,108,102,72,9999999
10903,10504,13,87,111,13,17,14
10903,20306,73,105,111,105,73,9999999
10903,10900,18,87,105,51,61,18
10903,10709,16,100,100,90,88,16
10903,20205,76,108,106,96,76,9999999
10903,10901,18,113,107,57,57,18
10903,10902,18,100,108,22,26,18
10903,10702,16,101,111,63,53,16
10903,10904,18,84,102,20,20,18
10903,10807,17,100,102,28,28,17
10903,20101,86,106,112,102,86,9999999
10903,10408,7,93,109,7,15,13
10903,20104,87,103,109,103,87,9999999
10903,10605,15,96,110,36,32,15
10903,20202,78,106,106,104,78,9999999
10903,10201,11,97,103,13,11,11
10903,20507,82,108,106,88,82,9999999
10903,10206,11,82,104,20,18,11
10903,20305,75,109,111,103,75,9999999
10903,20201,73,105,101,99,73,9999999
10903,20405,73,103,105,99,73,9999999
10903,20406,87,103,107,105,87,9999999
10903,10801,16,92,108,16,16,17
10903,10708,16,90,106,22,22,16
10903,10909,18,105,109,63,55,18
10903,10400,13,92,104,20,20,13
10903,20604,76,102,106,96,76,9999999
10903,20701,85,101,105,103,85,9999999
10903,10203,11,87,105,41,37,11
10903,20200,79,103,111,97,79,9999999
10903,20400,74,104,108,104,74,9999999
10903,20703,84,112,100,100,84,9999999
10903,11006,19,107,103,33,29,19
10903,10207,10,102,108,10,10,11
10903,10103,10,102,102,46,46,10
10903,20905,88,106,108,98,88,9999999
10903,20204,79,109,109,105,79,9999999
10903,10802,17,101,109,29,23,17
10903,10600,15,109,109,59,59,15
10903,10305,12,83,109,25,25,12
10903,10407,11,93,105,13,11,13
10903,20606,81,103,103,97,81,9999999
10903,20704,80,116,104,84,80,9999999
10903,10700,14,100,106,14,14,16
10903,20808,92,116,114,112,92,9999999
10903,20304,77,103,107,101,77,9999999
10903,10409,13,87,109,17,13,13
10903,20307,86,100,104,102,86,9999999
10903,20309,92,116,110,104,92,9999999
10903,20206,91,113,103,99,91,9999999
10903,10906,12,76,102,12,12,18
10903,10309,11,105,107,11,11,12
10903,21004,80,116,114,108,80,9999999
10903,10603,15,92,110,88,96,15
10903,21002,80,100,104,108,80,9999999
10903,20208,80,106,108,102,80,9999999
10903,10202,11,103,103,45,47,11
10903,20601,83,103,109,105,83,9999999
10903,10905,18,80,102,50,36,18
10903,20109,81,105,105,81,81,9999999
10903,11004,19,101,95,31,21,19
10903,10604,10,104,102,10,10,15
10903,20705,82,106,106,100,82,9999999
10903,20404,85,113,103,103,85,9999999
10405,11002,14,87,93,19,19,14
10405,11000,14,111,101,21,23,14
10405,11001,14,90,108,26,24,14
10405,10509,9,94,94,40,42,9
10405,2,73,103,101,93,73,9999999
10405,10100,5,92,102,16,8,5
10405,21006,77,107,103,107,77,9999999
10405,20806,83,107,109,93,83,9999999
10405,20501,84,110,108,86,84,9999999
10405,20908,84,110,116,94,84,9999999
10405,10304,7,87,105,11,11,7
10405,10707,11,102,100,16,14,11
10405,20608,87,107,107,99,87,9999999
10405,10300,7,96,94,10,10,7
10405,20506,93,109,103,97,93,9999999
10405,10209,6,83,107,19,19,6
10405,10104,5,95,101,35,43,5
10405,20707,75,107,109,79,75,9999999
10405,10108,5,103,89,85,79,5
10405,20700,77,109,99,93,77,9999999
10405,20600,85,105,97,93,85,9999999
10405,21000,82,104,104,104,82,9999999
10405,20709,89,103,105,89,89,9999999
10405,20505,88,102,104,96,88,9999999
10405,20108,75,105,109,93,75,9999999
10405,10601,10,87,103,83,83,10
10405,10404,8,96,106,22,20,8
10405,20303,83,103,105,93,83,9999999
10405,20502,77,107,103,97,77,9999999
10405,20702,89,109,109,105,89,9999999
10405,20107,73,107,103,95,73,9999999
10405,20602,78,102,104,94,78,9999999
10405,20807,87,103,103,95,87,9999999
10405,20203,75,103,103,93,75,9999999
10405,20900,97,109,105,101,97,9999999
10405,1,4,77,107,7,7,4
10405,20607,83,109,101,97,83,9999999
10405,20500,76,108,104,106,76,9999999
10405,10607,10,93,105,31,31,10
10405,10809,12,96,94,60,54,12
10405,10508,9,76,104,14,14,9
10405,20100,80,106,100,96,80,9999999
10405,21005,78,108,102,82,78,9999999
10405,10803,12,99,109,83,83,12
10405,10101,5,85,107,9,9,5
10405,20903,80,110,108,86,80,9999999
10405,20804,79,105,103,101,79,9999999
10405,20302,85,105,103,99,85,9999999
10405,10200,6,92,106,20,20,6
10405,10706,11,74,102,24,32,11
10405,20809,84,104,108,94,84,9999999
10405,20706,81,105,105,81,83,9999999
10405,10701,11,102,110,52,54,11
10405,10306,7,96,92,10,10,7
10405,10102,5,86,106,16,12,5
10405,10205,6,99,91,49,45,6
10405,20508,77,99,95,95,77,9999999
10405,21001,81,111,103,81,81,9999999
10405,10808,12,103,105,91,91,12
10405,20909,75,105,109,83,75,9999999
10405,20603,82,104,108,88,82,9999999
10405,20301,78,106,108,98,78,9999999
10405,20907,69,107,105,71,69,9999999
10405,10602,8,90,98,8,8,10
10405,20300,87,101,105,95,87,9999999
10405,10608,8,108,92,12,8,10
10405,10609,10,96,98,16,16,10
10405,10401,8,90,106,20,20,8
10405,10500,9,109,109,43,43,9
10405,10208,6,105,99,9,9,6
10405,11007,14,96,108,38,38,14
10405,10303,7,96,92,18,10,7
10405,20805,77,113,111,97,77,9999999
10405,10606,10,103,107,91,93,10
10405,10501,9,87,99,75,75,9
10405,10903,13,97,107,27,27,13
10405,10405,0,0,106,0,0,0
10405,20906,76,106,106,100,76,9999999
10405,11003,11,83,107,11,11,14
10405,20403,80,110,104,100,80,9999999
10405,20509,80,112,104,98,80,9999999
10405,21007,82,102,104,100,82,9999999
10405,10805,12,100,92,28,14,12
10405,20503,86,102,106,96,86,9999999
10405,11005,14,97,103,25,25,14
10405,10907,13,87,111,23,17,13
10405,20308,83,105,103,93,83,9999999
10405,10800,12,102,102,42,44,12
10405,20409,83,107,111,97,83,9999999
10405,10502,5,67,103,5,5,9
10405,20407,86,110,102,94,86,9999999
10405,20106,83,105,105,93,83,9999999
10405,10406,8,107,107,41,41,8
10405,10705,11,65,107,21,21,11
10405,11008,14,105,105,31,29,14
10405,20609,90,106,110,94,90,9999999
10405,20207,76,112,102,96,76,9999999
10405,10503,9,73,91,17,15,9
10405,20401,80,106,106,108,80,9999999
10405,20901,91,101,111,97,91,9999999
10405,10308,7,84,98,10,10,7
10405,20103,79,101,105,89,79,9999999
10405,10506,9,84,104,20,16,9
10405,10806,12,113,101,17,17,12
10405,10403,8,94,96,38,46,8
10405,20402,83,105,105,105,83,9999999
10405,10703,11,88,104,58,52,11
10405,10908,13,106,98,40,38,13
10405,10204,6,62,98,70,64,6
10405,20504,80,110,104,94,80,9999999
10405,20803,92,102,108,102,92,9999999
10405,10704,11,89,97,25,17,11
10405,20801,79,105,105,101,79,9999999
10405,21008,91,111,109,91,91,9999999
10405,10307,7,71,105,9,9,7
10405,20605,101,107,101,103,101,9999999
10405,21003,93,107,107,93,93,9999999
10405,20102,73,109,101,95,73,9999999
10405,10109,5,85,99,13,13,5
10405,10301,7,87,99,23,23,7
10405,10804,12,104,86,16,16,12
10405,10402,8,96,104,12,12,8
10405,10106,5,79,105,9,9,5
10405,20802,90,106,108,100,90,9999999
10405,20209,78,112,100,92,78,9999999
10405,20708,87,109,111,97,87,9999999
10405,20408,79,103,103,79,79,9999999
10405,10505,9,74,96,18,22,9
10405,20800,95,109,101,99,95,9999999
10405,20904,88,100,102,96,88,9999999
10405,10507,9,100,100,22,22,9
10405,10105,5,100,98,12,12,5
10405,20902,78,106,112,100,78,9999999
10405,10302,7,79,109,21,21,7
10405,10107,4,76,104,4,4,5
10405,20105,77,109,101,93,77,9999999
10405,10504,9,102,92,12,12,9
10405,20306,74,106,104,96,74,9999999
10405,10900,13,102,106,58,58,13
10405,10709,11,99,105,87,87,11
10405,20205,75,105,99,97,75,9999999
10405,10901,13,106,90,54,58,13
10405,10902,13,89,101,21,17,13
10405,10702,11,92,98,58,42,11
10405,10904,13,89,109,19,19,13
10405,10807,12,95,103,19,19,12
10405,20101,83,107,105,95,83,9999999
10405,10408,8,76,100,12,14,8
10405,20104,78,104,106,94,78,9999999
10405,10605,10,107,91,33,27,10
10405,20202,81,111,99,93,81,9999999
10405,10201,6,86,110,10,10,6
10405,20507,85,107,101,95,85,9999999
10405,10206,6,89,103,19,19,6
10405,20305,82,108,104,98,82,9999999
10405,20201,78,102,100,96,78,9999999
10405,20405,78,104,100,90,78,9999999
10405,20406,84,104,108,96,84,9999999
10405,10801,12,95,95,13,13,12
10405,10708,11,107,97,23,23,11
10405,10909,13,102,98,56,42,13
10405,10400,8,103,97,25,25,8
10405,20604,79,107,95,95,79,9999999
10405,20701,86,104,106,104,86,9999999
10405,10203,6,96,100,36,32,6
10405,20200,82,106,98,98,82,9999999
10405,20400,79,105,103,107,79,9999999
10405,20703,93,107,111,101,93,9999999
10405,11006,14,108,102,28,28,14
10405,10207,6,83,97,9,9,6
10405,10103,5,99,95,35,35,5
10405,20905,85,103,109,97,85,9999999
10405,20204,84,106,106,94,84,9999999
10405,10802,10,86,106,10,10,12
10405,10600,10,88,94,60,54,10
10405,10305,7,82,102,26,26,7
10405,10407,8,70,100,10,8,8
10405,20606,76,108,108,92,76,9999999
10405,20704,79,107,105,101,79,9999999
10405,10700,9,113,97,9,9,11
10405,20808,87,113,117,101,87,9999999
10405,20304,74,104,108,96,74,9999999
10405,10409,4,98,88,4,4,8
10405,20307,83,105,105,95,83,9999999
10405,20309,93,113,109,101,93,9999999
10405,20206,86,104,106,94,86,9999999
10405,10906,13,81,101,23,23,13
10405,10309,7,82,98,12,8,7
10405,21004,83,115,115,107,83,9999999
10405,10603,10,109,105,87,91,10
10405,21002,83,101,99,101,83,9999999
10405,20208,79,105,107,103,79,9999999
10405,10202,6,102,94,34,36,6
10405,20601,86,110,104,96,86,9999999
10405,10905,13,91,109,43,33,13
10405,20109,80,104,104,80,80,9999999
10405,11004,14,86,104,20,20,14
10405,10604,7,89,89,7,7,10
10405,20705,83,105,107,99,83,9999999
10405,20404,82,110,108,94,82,9999999
20906,11002,91,109,111,99,91,9999999
20906,11000,93,107,113,93,97,9999999
20906,11001,88,114,112,98,88,9999999
20906,10509,86,108,106,86,88,9999999
20906,2,5,79,107,5,9,9
20906,10100,88,106,106,88,90,9999999
20906,21006,19,71,95,81,51,19
20906,20806,17,75,101,73,87,17
20906,20501,10,96,106,10,26,14
20906,20908,18,102,116,56,50,18
20906,10304,85,107,101,85,85,9999999
20906,10707,86,110,106,86,86,9999999
20906,20608,15,79,95,59,65,15
20906,10300,90,112,98,90,92,9999999
20906,20506,14,87,101,71,71,14
20906,10209,83,99,101,85,83,9999999
20906,10104,85,103,91,91,85,9999999
20906,20707,16,75,105,81,81,16
20906,10108,85,107,103,105,85,9999999
20906,20700,9,87,105,9,17,16
20906,20600,15,79,107,45,43,15
20906,21000,19,92,102,34,34,19
20906,20709,16,87,103,63,65,16
20906,20505,10,78,98,10,10,14
20906,20108,10,73,103,19,19,10
20906,10601,85,99,99,91,85,9999999
20906,10404,88,112,112,88,94,9999999
20906,20303,12,91,107,55,53,12
20906,20502,14,79,107,15,15,14
20906,20702,16,95,103,39,37,16
20906,20107,9,71,105,11,9,10
20906,20602,15,86,104,30,26,15
20906,20807,17,93,113,79,91,17
20906,20203,11,91,109,13,11,11
20906,20900,18,91,95,71,67,18
20906,1,89,105,109,91,89,9999999
20906,20607,15,97,101,87,65,15
20906,20500,14,90,106,14,14,14
20906,10607,85,111,111,87,85,9999999
20906,10809,84,104,106,84,84,9999999
20906,10508,88,106,104,92,88,9999999
20906,20100,10,78,104,10,10,10
20906,21005,19,96,106,38,38,19
20906,10803,93,105,105,101,93,9999999
20906,10101,85,107,103,85,87,9999999
20906,20903,10,76,100,10,10,18
20906,20804,17,73,95,21,21,17
20906,20302,9,63,105,9,9,12
20906,10200,86,104,104,92,86,9999999
20906,10706,86,96,102,86,86,9999999
20906,20809,17,100,112,84,86,17
20906,20706,16,103,113,21,21,16
20906,10701,90,110,104,90,90,9999999
20906,10306,86,106,104,90,86,9999999
20906,10102,88,104,112,94,88,9999999
20906,10205,87,97,101,87,89,9999999
20906,20508,13,83,109,15,13,14
20906,21001,17,91,111,17,17,19
20906,10808,87,119,113,87,95,9999999
20906,20909,18,103,113,45,45,18
20906,20603,15,76,106,86,84,15
20906,20301,12,84,106,14,14,12
20906,20907,18,97,103,95,95,18
20906,10602,82,112,100,88,82,9999999
20906,20300,12,95,97,69,69,12
20906,10608,84,110,104,84,88,9999999
20906,10609,86,106,108,90,86,9999999
20906,10401,82,104,98,84,82,9999999
20906,10500,93,95,97,103,93,9999999
20906,10208,95,111,109,95,97,9999999
20906,11007,96,112,102,96,96,9999999
20906,10303,92,104,100,94,92,9999999
20906,20805,15,81,113,15,15,17
20906,10606,93,99,101,105,93,9999999
20906,10501,93,113,105,97,93,9999999
20906,10903,89,105,115,97,89,9999999
20906,10405,86,106,106,88,86,9999999
20906,20906,0,0,100,0,0,0
20906,11003,87,109,99,91,87,9999999
20906,20403,13,68,96,22,22,13
20906,20509,10,98,106,10,26,14
20906,21007,19,76,108,20,20,19
20906,10805,94,116,110,100,94,9999999
20906,20503,14,72,108,14,14,14
20906,11005,89,111,115,97,89,9999999
20906,10907,91,109,103,95,91,9999999
20906,20308,12,87,111,59,63,12
20906,10800,90,108,100,90,92,9999999
20906,20409,5,81,103,5,5,13
20906,10502,87,113,103,91,87,9999999
20906,20407,13,96,104,72,86,13
20906,20106,10,73,103,75,81,10
20906,10406,91,105,103,91,97,9999999
20906,10705,85,109,105,85,91,9999999
20906,11008,89,101,101,89,89,9999999
20906,20609,15,98,106,44,24,15
20906,20207,4,78,104,4,4,11
20906,10503,91,105,107,93,91,9999999
20906,20401,13,94,98,58,24,13
20906,20901,18,89,111,73,63,18
20906,10308,88,108,114,88,88,9999999
20906,20103,10,77,101,13,11,10
20906,10506,86,98,104,86,88,9999999
20906,10806,91,111,109,91,91,9999999
20906,10403,94,108,96,96,94,9999999
20906,20402,13,77,99,75,73,13
20906,10703,76,106,106,76,76,9999999
20906,10908,88,104,100,96,88,9999999
20906,10204,84,106,106,84,84,9999999
20906,20504,14,102,102,16,18,14
20906,20803,17,72,106,50,50,17
20906,10704,89,107,109,93,89,9999999
20906,20801,17,91,99,21,21,17
20906,21008,19,75,107,43,37,19
20906,10307,89,107,107,89,89,9999999
20906,20605,15,61,99,19,17,15
20906,21003,19,109,97,19,19,19
20906,20102,3,73,99,3,3,10
20906,10109,89,103,99,89,89,9999999
20906,10301,83,105,109,83,87,9999999
20906,10804,86,112,102,86,92,9999999
20906,10402,100,108,106,100,100,9999999
20906,10106,89,101,103,89,89,9999999
20906,20802,17,100,112,76,82,17
20906,20209,11,74,106,18,28,11
20906,20708,16,89,101,17,17,16
20906,20408,9,101,113,9,9,13
20906,10505,84,102,98,84,84,9999999
20906,20800,17,87,103,77,83,17
20906,20904,18,102,116,82,80,18
20906,10507,90,110,100,94,90,9999999
20906,10105,86,108,108,90,86,9999999
20906,20902,14,56,108,14,14,18
20906,10302,83,101,107,95,83,9999999
20906,10107,88,104,102,92,88,9999999
20906,20105,5,75,95,5,5,10
20906,10504,94,108,108,98,94,9999999
20906,20306,8,86,106,8,16,12
20906,10900,90,102,110,90,90,9999999
20906,10709,91,107,107,101,91,9999999
20906,20205,7,79,105,7,13,11
20906,10901,92,102,106,96,92,9999999
20906,10902,85,111,103,85,89,9999999
20906,10702,90,114,112,102,90,9999999
20906,10904,91,103,103,91,91,9999999
20906,10807,93,99,103,93,93,9999999
20906,20101,10,65,107,67,73,10
20906,10408,92,108,106,96,92,9999999
20906,20104,6,92,104,6,10,10
20906,10605,89,111,105,93,89,9999999
20906,20202,11,83,101,39,37,11
20906,10201,88,106,102,88,88,9999999
20906,20507,14,85,101,15,15,14
20906,10206,87,97,101,93,87,9999999
20906,20305,8,82,106,8,16,12
20906,20201,10,76,98,10,10,11
20906,20405,13,84,106,16,16,13
20906,20406,13,80,110,44,30,13
20906,10801,87,111,105,91,87,9999999
20906,10708,93,103,101,93,93,9999999
