g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
709,138,446,446,446,446,446
709,508,0,0,0,0,0
709,1230,379,379,379,379,379
709,48,381,381,381,381,381
709,43,275,275,275,275,275
709,75,344,344,344,344,344
709,858,418,418,418,418,418
709,1319,321,321,321,321,321
709,240,376,376,376,376,376
709,282,318,318,318,318,318
709,626,421,421,421,421,421
709,1387,370,370,370,370,370
709,315,318,318,318,318,318
709,639,430,430,430,430,430
709,1426,386,386,386,386,386
709,1283,379,379,379,379,379
709,226,275,275,275,275,275
709,368,336,336,336,336,336
709,460,347,347,347,347,347
709,633,343,343,343,343,343
709,728,439,439,439,439,439
709,455,443,443,443,443,443
709,332,433,433,433,451,451
709,900,63,63,63,63,63
709,1048,171,171,171,171,171
709,1074,371,371,371,371,371
709,436,434,434,434,434,434
709,994,0,0,0,0,0
709,716,88,88,88,88,88
709,806,63,63,63,63,63
709,1499,318,318,318,318,318
709,317,338,338,338,338,338
709,1346,202,202,202,202,242
709,397,213,213,213,213,213
709,192,419,419,419,427,427
709,887,473,541,541,473,473
709,336,264,264,264,264,264
709,971,0,0,0,0,0
709,158,426,426,426,426,426
709,264,213,213,213,213,213
709,27,213,213,213,213,213
709,76,379,379,379,379,379
709,1225,443,443,443,443,443
709,681,194,194,194,194,194
709,576,63,63,63,63,63
709,635,0,0,0,0,0
709,1183,382,406,402,382,382
709,91,401,401,401,401,401
709,1497,430,430,430,430,430
709,916,416,418,418,420,416
709,278,425,429,429,425,425
709,117,433,433,433,433,433
709,793,456,456,456,456,456
709,709,0,0,0,0,0
709,1290,363,363,363,363,363
709,432,436,436,436,436,436
709,111,399,399,399,399,399
709,55,412,412,412,412,412
709,685,156,156,156,156,156
709,21,395,395,395,395,395
709,53,364,366,366,364,364
709,60,367,367,367,391,391
709,340,213,213,213,213,213
709,1258,202,202,202,202,242
709,257,318,318,318,318,318
709,119,291,291,291,291,291
709,693,317,317,317,317,317
709,1281,327,327,327,327,327
709,723,433,433,433,433,433
709,946,421,457,489,421,421
709,469,319,319,319,319,319
709,367,445,445,445,445,445
709,292,275,275,275,275,275
709,753,429,429,429,429,429
709,1061,303,303,303,321,321
709,924,0,0,0,0,0
709,173,274,274,274,274,274
709,613,414,414,414,414,414
709,1427,400,400,400,400,400
709,1464,379,379,379,379,379
709,1340,432,432,432,432,432
709,661,435,435,435,435,435
709,748,353,353,353,353,353
709,198,434,434,434,434,434
709,537,194,194,194,194,194
709,290,453,453,453,453,453
709,69,412,412,412,412,412
709,654,514,766,778,514,514
709,951,443,443,443,443,443
709,1375,350,350,350,350,350
709,453,371,371,371,371,371
709,610,450,450,450,450,450
709,1080,406,406,406,406,406
709,13,449,449,449,449,449
709,775,63,63,63,63,63
709,26,213,213,213,213,213
709,356,392,398,398,392,392
709,414,427,427,427,427,427
709,330,359,359,359,359,359
709,65,397,397,397,397,397
709,905,166,166,166,166,166
709,241,376,380,376,376,376
709,958,443,443,443,443,443
709,470,248,248,248,248,248
709,1209,262,262,262,262,262
709,592,425,429,431,425,425
709,68,318,318,318,318,318
709,1472,385,385,385,385,385
709,886,449,449,449,449,449
709,239,432,434,436,432,432
709,1358,318,318,318,318,318
709,1096,421,421,421,421,421
709,1383,318,318,318,318,318
709,527,0,0,0,0,0
709,94,213,213,213,213,213
709,271,375,375,375,375,375
709,493,436,436,436,436,436
709,268,332,332,332,332,332
709,186,387,387,387,387,387
709,735,421,457,489,421,421
709,341,318,318,318,318,318
709,442,234,234,234,234,234
709,36,433,433,433,433,433
709,1037,310,310,310,310,310
709,743,63,63,63,63,63
709,1022,257,257,257,257,257
709,232,344,344,344,344,344
709,664,404,404,404,404,404
709,342,318,318,318,318,318
709,1372,202,202,202,202,242
709,509,0,0,0,0,0
709,274,436,436,436,436,436
709,468,398,398,398,398,398
709,671,453,453,453,453,453
709,1224,599,663,663,599,599
709,1038,415,423,423,445,415
709,577,0,0,0,0,0
709,599,62,62,62,62,62
709,84,395,395,395,395,395
709,9,439,439,439,439,439
709,269,417,417,417,417,417
709,328,446,446,446,446,446
709,1001,232,232,232,236,236
709,990,404,406,404,404,404
709,679,32,32,32,32,32
709,1456,391,391,391,391,391
709,38,387,387,387,387,387
709,193,349,349,349,349,349
709,199,446,452,448,446,446
709,1246,318,318,318,318,318
1290,956,142,148,142,154,154
1290,1109,169,169,169,237,237
1290,272,33,119,109,33,59
1290,1420,158,158,162,186,186
1290,1249,238,238,254,312,312
1290,162,55,55,79,63,63
1290,920,840,842,850,840,840
1290,991,578,678,656,578,578
1290,1492,93,129,119,93,93
1290,1313,540,658,642,540,540
1290,717,131,153,133,131,131
1290,1066,99,105,111,99,99
1290,169,153,165,167,153,153
1290,1178,161,163,161,287,291
1290,666,1403,1573,1571,1403,1403
1290,1131,169,169,169,237,237
1290,243,104,128,116,104,122
1290,1227,112,192,198,126,112
1290,630,98,134,146,98,102
1290,742,97,153,163,97,97
1290,1321,100,128,134,100,100
1290,378,161,219,215,207,161
1290,298,181,203,185,181,181
1290,1148,80,138,148,80,88
1290,170,125,179,171,157,125
1290,137,91,117,113,91,115
1290,827,840,842,850,840,840
1290,1439,121,207,187,125,121
1290,1270,149,193,177,149,149
1290,1149,95,115,109,95,117
1290,1002,100,116,108,100,128
1290,941,329,441,435,329,329
1290,1039,95,105,109,95,97
1290,415,104,152,142,104,106
1290,1269,336,434,418,356,336
1290,497,80,122,122,80,80
1290,1017,169,169,169,237,237
1290,189,182,182,184,280,280
1290,609,92,148,136,92,92
1290,159,138,148,158,138,138
1290,603,331,331,331,523,523
1290,281,169,169,169,237,237
1290,862,89,137,127,89,91
1290,893,96,132,128,96,96
1290,1161,169,169,169,237,237
1290,112,78,146,146,78,78
1290,874,574,620,622,574,604
1290,256,108,128,128,108,108
1290,72,130,132,142,138,130
1290,1400,81,115,119,81,81
1290,408,138,148,158,138,138
1290,333,70,140,140,70,70
1290,196,84,100,98,84,84
1290,982,138,148,138,146,146
1290,433,86,92,88,86,86
1290,25,95,143,131,95,95
1290,1166,169,169,169,237,237
1290,138,89,147,147,89,95
1290,508,363,363,363,555,555
1290,1230,70,94,108,70,70
1290,48,96,140,130,96,96
1290,43,182,182,184,280,280
1290,75,171,227,215,171,171
1290,858,75,151,143,75,77
1290,1319,150,152,152,150,150
1290,240,125,141,151,125,125
1290,282,169,169,169,237,237
1290,626,96,110,110,96,96
1290,1387,95,115,109,95,117
1290,315,169,169,169,237,237
1290,639,91,147,149,91,91
1290,1426,93,111,111,93,93
1290,1283,108,120,124,108,108
1290,226,182,182,184,280,280
1290,368,115,115,155,139,139
1290,460,98,134,122,98,98
1290,633,138,144,138,154,154
1290,728,80,142,154,88,80
1290,455,110,150,150,110,110
1290,332,96,150,146,120,96
1290,900,300,300,300,492,492
1290,1048,244,244,256,288,288
1290,1074,146,146,154,152,152
1290,436,91,155,141,109,91
1290,994,363,363,363,555,555
1290,716,413,415,413,451,451
1290,806,300,300,300,492,492
1290,1499,169,169,169,237,237
1290,317,133,137,133,161,139
1290,1346,293,313,333,351,293
1290,397,576,576,576,768,768
1290,192,90,162,154,90,90
1290,887,796,920,938,796,796
1290,336,199,201,199,207,207
1290,971,363,363,363,555,555
1290,158,73,151,141,93,73
1290,264,576,576,576,768,768
1290,27,576,576,576,768,768
1290,76,108,128,124,108,108
1290,1225,100,144,144,106,100
1290,681,247,247,249,265,265
1290,576,300,300,300,492,492
1290,635,363,363,363,555,555
1290,1183,221,287,299,221,221
1290,91,80,100,102,80,80
1290,1497,91,119,115,91,103
1290,916,81,147,153,81,95
1290,278,94,138,142,94,100
1290,117,84,132,138,84,84
1290,793,99,145,143,99,99
1290,709,363,363,363,555,555
1290,1290,0,0,68,0,0
1290,432,79,139,139,79,91
1290,111,50,106,104,50,50
1290,55,73,143,143,79,73
1290,685,567,587,569,567,567
1290,21,90,106,112,92,90
1290,53,139,169,169,151,139
1290,60,130,134,130,144,144
1290,340,576,576,576,768,768
1290,1258,293,313,333,351,293
1290,257,169,169,169,237,237
1290,119,162,162,162,294,290
1290,693,158,162,162,158,158
1290,1281,134,166,154,134,134
1290,723,106,106,108,112,112
1290,946,838,838,858,840,840
1290,469,156,156,172,168,168
1290,367,88,140,138,88,88
1290,292,182,182,184,280,280
1290,753,84,120,134,84,84
1290,1061,180,220,214,180,180
1290,924,363,363,363,555,555
1290,173,171,179,171,197,197
1290,613,51,99,103,85,51
1290,1427,81,153,151,81,81
1290,1464,108,124,128,108,108
1290,1340,99,131,133,99,99
1290,661,110,138,148,110,110
1290,748,100,124,118,100,100
1290,198,93,107,107,93,93
1290,537,247,247,249,265,265
1290,290,106,146,144,106,106
1290,69,107,149,153,107,107
1290,654,973,1003,1007,973,973
1290,951,106,142,154,106,106
1290,1375,47,133,135,85,47
1290,453,104,144,146,104,104
1290,610,117,141,143,117,117
1290,1080,127,137,139,127,127
1290,13,100,144,148,100,100
1290,775,300,300,300,492,492
1290,26,576,576,576,768,768
1290,356,121,163,193,141,121
1290,414,98,120,124,98,98
1290,330,80,88,106,86,80
1290,65,66,112,90,66,66
1290,905,513,537,533,513,513
1290,241,231,355,321,231,231
1290,958,82,148,138,88,82
1290,470,679,679,679,719,719
1290,1209,257,283,281,257,257
1290,592,88,162,168,92,88
1290,68,153,159,179,153,153
1290,1472,62,140,142,62,62
1290,886,108,142,142,108,108
1290,239,151,187,177,193,151
1290,1358,169,169,169,237,237
1290,1096,104,150,144,104,104
1290,1383,169,169,169,237,237
1290,527,363,363,363,555,555
1290,94,576,576,576,768,768
1290,271,86,96,98,86,86
1290,493,93,149,141,93,93
1290,268,141,243,241,141,141
1290,186,102,116,116,102,102
1290,735,840,842,850,840,840
1290,341,169,169,169,237,237
1290,442,613,615,613,717,717
1290,36,86,108,108,108,86
1290,1037,265,361,375,311,265
1290,743,300,300,300,492,492
1290,1022,190,190,194,234,234
1290,232,129,141,137,129,129
1290,664,73,97,101,73,73
1290,342,169,169,169,237,237
1290,1372,291,343,339,345,291
1290,509,363,363,363,555,555
1290,274,83,135,147,83,91
1290,468,115,133,135,115,115
1290,671,98,142,148,106,98
1290,1224,670,828,868,670,670
1290,1038,446,580,576,446,446
1290,577,363,363,363,555,555
1290,599,309,309,309,453,453
1290,84,86,92,88,86,86
1290,9,100,144,144,100,100
1290,269,78,144,144,82,78
1290,328,85,143,141,85,85
1290,1001,207,271,267,207,207
1290,990,77,147,151,77,77
1290,679,331,331,331,523,523
1290,1456,94,94,98,104,104
1290,38,62,152,124,62,70
1290,193,110,110,122,144,138
1290,199,129,193,195,129,129
1290,1246,169,169,169,237,237
432,956,137,137,139,201,221
432,1109,164,166,164,240,240
432,272,88,140,124,88,88
432,1420,171,177,171,275,275
432,1249,295,295,307,355,355
432,162,112,122,112,138,138
432,920,855,855,869,909,909
432,991,669,673,669,683,683
432,1492,70,94,96,102,70
432,1313,615,633,653,615,615
432,717,96,96,100,104,104
432,1066,82,82,94,88,86
432,169,170,170,170,222,222
432,1178,184,184,184,236,280
432,666,1518,1542,1550,1518,1518
432,1131,164,166,164,240,240
432,243,85,85,87,87,87
432,1227,109,169,175,155,109
432,630,49,69,65,105,49
432,742,48,114,112,56,48
432,1321,103,109,103,143,125
432,378,206,244,238,206,206
432,298,238,238,238,258,258
432,1148,89,89,89,91,101
432,170,164,194,182,164,164
432,137,76,76,92,106,106
432,827,855,855,869,909,909
432,1439,216,228,222,216,216
432,1270,164,186,184,164,164
432,1149,116,132,128,144,116
432,1002,77,83,77,87,87
432,941,414,414,422,434,434
432,1039,72,80,72,118,92
432,415,101,109,101,103,105
432,1269,393,449,455,393,393
432,497,103,103,109,139,175
432,1017,164,166,164,240,240
432,189,189,189,189,283,283
432,609,69,69,71,69,69
432,159,147,147,157,191,191
432,603,404,404,404,526,526
432,281,164,166,164,240,240
432,862,36,68,76,36,36
432,893,73,79,73,103,97
432,1161,164,166,164,240,240
432,112,81,109,107,81,81
432,874,637,637,641,663,705
432,256,121,121,127,139,139
432,72,107,109,107,119,119
432,1400,108,112,108,136,136
432,408,147,147,157,191,191
432,333,55,55,61,69,69
432,196,99,99,103,121,109
432,982,107,171,181,149,107
432,433,99,99,109,125,125
432,25,64,66,64,70,66
432,1166,164,166,164,240,240
432,138,46,74,66,46,54
432,508,436,436,436,558,558
432,1230,57,115,115,75,57
432,48,119,119,123,143,143
432,43,189,189,189,283,283
432,75,192,216,214,192,224
432,858,72,72,82,108,96
432,1319,157,157,161,227,239
432,240,118,132,118,174,174
432,282,164,166,164,240,240
432,626,83,83,89,95,95
432,1387,116,132,128,144,116
432,315,164,166,164,240,240
432,639,40,80,80,88,40
432,1426,84,110,108,84,90
432,1283,119,119,123,161,171
432,226,189,189,189,283,283
432,368,126,126,158,192,176
432,460,135,135,141,157,171
432,633,137,137,137,207,207
432,728,61,71,61,87,81
432,455,75,75,83,87,85
432,332,75,95,87,75,75
432,900,373,373,373,495,495
432,1048,293,297,293,341,341
432,1074,119,119,129,157,157
432,436,68,84,78,90,68
432,994,436,436,436,558,558
432,716,518,536,526,534,518
432,806,373,373,373,495,495
432,1499,164,166,164,240,240
432,317,154,156,154,178,178
432,1346,358,358,374,398,398
432,397,649,649,649,771,771
432,192,99,107,107,99,99
432,887,943,945,943,951,951
432,336,214,214,214,298,276
432,971,436,436,436,558,558
432,158,40,80,84,40,40
432,264,649,649,649,771,771
432,27,649,649,649,771,771
432,76,121,123,121,183,171
432,1225,67,73,67,83,95
432,681,266,266,280,334,334
432,576,373,373,373,495,495
432,635,436,436,436,558,558
432,1183,268,300,296,274,268
432,91,89,89,89,147,147
432,1497,82,84,82,102,100
432,916,80,102,106,84,80
432,278,123,151,147,123,123
432,117,59,59,63,69,69
432,793,62,62,62,70,74
432,709,436,436,436,558,558
432,1290,99,139,139,99,117
432,432,0,0,40,0,0
432,111,103,105,107,103,103
432,55,76,84,88,96,76
432,685,594,594,596,638,638
432,21,95,113,111,95,95
432,53,166,182,182,174,166
432,60,161,173,173,161,161
432,340,649,649,649,771,771
432,1258,358,358,374,398,398
432,257,164,166,164,240,240
432,119,177,177,179,259,259
432,693,163,165,163,241,241
432,1281,139,139,155,227,227
432,723,75,81,75,83,83
432,946,855,855,875,909,909
432,469,159,159,169,209,209
432,367,61,61,61,69,69
432,292,189,189,189,283,283
432,753,13,61,71,25,13
432,1061,227,247,227,245,245
432,924,436,436,436,558,558
432,173,194,200,194,254,248
432,613,34,80,82,76,34
432,1427,98,98,102,118,110
432,1464,111,115,111,149,149
432,1340,90,90,94,136,100
432,661,61,79,85,71,61
432,748,91,131,133,139,91
432,198,78,90,88,78,92
432,537,266,266,280,334,334
432,290,53,75,77,53,61
432,69,80,94,90,80,80
432,654,1024,1024,1026,1036,1036
432,951,77,77,77,95,95
432,1375,122,156,146,122,128
432,453,121,123,121,147,147
432,610,52,70,52,82,82
432,1080,108,108,108,136,120
432,13,39,67,69,43,39
432,775,373,373,373,495,495
432,26,649,649,649,771,771
432,356,158,176,188,158,158
432,414,81,85,81,119,103
432,330,99,145,137,119,99
432,65,73,111,109,73,73
432,905,538,558,538,582,582
432,241,302,346,358,316,302
432,958,41,77,71,83,41
432,470,712,712,716,774,808
432,1209,320,322,320,368,366
432,592,101,133,131,101,101
432,68,154,154,162,210,244
432,1472,99,131,129,99,121
432,886,61,61,73,75,75
432,239,154,214,212,196,154
432,1358,164,166,164,240,240
432,1096,91,91,95,107,109
432,1383,164,166,164,240,240
432,527,436,436,436,558,558
432,94,649,649,649,771,771
432,271,113,117,113,129,129
432,493,64,64,70,86,72
432,268,230,230,234,246,246
432,186,109,109,109,115,115
432,735,855,855,869,909,909
432,341,164,166,164,240,240
432,442,700,704,700,770,770
432,36,75,79,75,103,115
432,1037,346,394,382,384,346
432,743,373,373,373,495,495
432,1022,211,211,211,279,297
432,232,134,134,140,174,174
432,664,70,70,88,118,118
432,342,164,166,164,240,240
432,1372,372,372,376,434,398
432,509,436,436,436,558,558
432,274,50,70,68,88,50
432,468,112,116,112,152,164
432,671,55,65,63,61,55
432,1224,731,829,813,731,731
432,1038,543,589,581,543,543
432,577,436,436,436,558,558
432,599,388,390,388,518,518
432,84,99,99,109,125,125
432,9,79,81,79,87,81
432,269,79,79,83,85,85
432,328,38,60,64,74,38
432,1001,294,294,300,324,324
432,990,54,124,130,54,54
432,679,404,404,404,526,526
432,1456,109,109,111,119,119
432,38,97,109,107,99,97
432,193,125,135,139,125,131
432,199,90,160,158,90,90
432,1246,164,166,164,240,240
111,956,120,120,126,260,222
111,1109,157,157,159,305,305
111,272,77,129,119,87,77
111,1420,148,150,148,258,298
111,1249,286,290,286,380,380
111,162,65,65,65,83,93
111,920,856,856,862,924,924
111,991,676,678,676,680,680
111,1492,89,97,103,131,89
111,1313,600,658,668,600,600
111,717,105,127,105,135,135
111,1066,41,41,41,107,107
111,169,175,175,187,237,237
111,1178,169,173,169,241,261
111,666,1517,1561,1569,1517,1517
111,1131,157,157,159,305,305
111,243,88,88,90,104,104
111,1227,110,166,150,110,120
111,630,92,106,96,92,104
111,742,59,129,125,59,59
111,1321,112,120,120,112,112
111,378,183,245,241,183,183
111,298,223,239,223,251,251
111,1148,86,86,86,100,100
111,170,93,153,151,115,93
111,137,81,91,81,119,111
111,827,856,856,862,924,924
111,1439,151,211,221,151,237
111,1270,111,195,185,131,111
111,1149,127,127,129,149,137
111,1002,92,94,92,116,116
111,941,425,427,425,443,443
111,1039,77,95,101,89,77
111,415,74,118,114,74,74
111,1269,366,478,470,382,366
111,497,88,96,88,178,130
111,1017,157,157,159,305,305
111,189,184,184,184,348,348
111,609,58,112,112,58,58
111,159,166,166,174,196,196
111,603,367,367,367,591,591
111,281,157,157,159,305,305
111,862,55,101,89,57,55
111,893,86,114,114,90,86
111,1161,157,157,159,305,305
111,112,54,100,110,54,54
111,874,630,634,630,688,688
111,256,136,136,136,180,164
111,72,122,122,122,136,136
111,1400,79,91,79,103,103
111,408,166,166,174,196,196
111,333,48,84,84,48,48
111,196,74,80,74,120,132
111,982,108,154,154,108,108
111,433,112,112,114,112,112
111,25,71,101,107,71,71
111,1166,157,157,159,305,305
111,138,55,103,111,55,55
111,508,399,399,399,623,623
111,1230,86,86,106,126,152
111,48,136,136,146,136,204
111,43,184,184,184,348,348
111,75,209,223,209,227,227
111,858,31,105,95,31,31
111,1319,162,162,164,252,232
111,240,119,119,125,197,169
111,282,157,157,159,305,305
111,626,44,44,46,84,84
111,1387,127,127,129,149,137
111,315,157,157,159,305,305
111,639,65,99,95,65,65
111,1426,49,105,71,99,49
111,1283,136,136,136,180,180
111,226,184,184,184,348,348
111,368,167,169,167,219,219
111,460,140,162,140,142,172
111,633,124,124,126,222,222
111,728,60,106,100,72,60
111,455,62,110,106,62,62
111,332,84,112,108,84,88
111,900,336,336,336,560,560
111,1048,272,272,278,372,384
111,1074,140,140,142,184,172
111,436,83,101,97,83,101
111,994,399,399,399,623,623
111,716,475,475,481,547,547
111,806,336,336,336,560,560
111,1499,157,157,159,305,305
111,317,141,141,143,161,151
111,1346,351,351,351,405,405
111,397,612,612,612,836,836
111,192,56,114,120,56,58
111,887,920,920,952,952,952
111,336,193,201,193,279,279
111,971,399,399,399,623,623
111,158,53,95,99,53,53
111,264,612,612,612,836,836
111,27,612,612,612,836,836
111,76,138,138,140,180,164
111,1225,84,110,102,84,84
111,681,271,275,271,349,361
111,576,336,336,336,560,560
111,635,399,399,399,623,623
111,1183,209,279,291,213,209
111,91,82,84,82,140,140
111,1497,83,83,85,115,115
111,916,53,107,109,53,53
111,278,88,96,104,88,88
111,117,40,102,96,40,40
111,793,57,111,109,57,57
111,709,399,399,399,623,623
111,1290,72,106,104,72,92
111,432,41,105,107,41,41
111,111,0,0,26,0,0
111,55,89,107,103,89,91
111,685,589,589,597,663,651
111,21,70,70,80,160,142
111,53,123,161,151,157,123
111,60,96,116,126,96,96
111,340,612,612,612,836,836
111,1258,351,351,351,405,405
111,257,157,157,159,305,305
111,119,154,162,154,242,238
111,693,162,162,174,266,238
111,1281,164,164,164,228,228
111,723,48,48,48,108,108
111,946,850,850,866,924,924
111,469,164,164,168,236,236
111,367,50,96,94,50,50
111,292,184,184,184,348,348
111,753,52,106,106,52,52
111,1061,230,248,234,230,230
111,924,399,399,399,623,623
111,173,191,193,191,281,285
111,613,39,41,39,59,59
111,1427,105,109,111,105,105
111,1464,112,126,112,164,164
111,1340,95,103,107,95,95
111,661,70,98,102,70,70
111,748,84,90,84,178,178
111,198,51,53,51,127,115
111,537,271,275,271,349,361
111,290,78,94,108,78,78
111,69,45,87,97,45,45
111,654,1001,1005,1001,1057,1057
111,951,98,98,98,98,98
111,1375,95,141,133,107,95
111,453,142,142,142,172,172
111,610,81,105,99,81,81
111,1080,105,111,121,105,105
111,13,52,100,106,68,52
111,775,336,336,336,560,560
111,26,612,612,612,836,836
111,356,119,185,191,119,119
111,414,50,94,50,106,106
111,330,124,124,138,172,172
111,65,70,70,74,80,80
111,905,527,527,545,597,597
111,241,241,361,351,241,241
111,958,58,108,108,58,58
111,470,677,677,703,821,821
111,1209,317,323,317,379,379
111,592,66,138,138,66,66
111,68,163,171,163,225,225
111,1472,58,114,112,58,58
111,886,74,110,112,74,74
111,239,143,173,167,143,143
111,1358,157,157,159,305,305
111,1096,100,100,114,128,128
111,1383,157,157,159,305,305
111,527,399,399,399,623,623
111,94,612,612,612,836,836
111,271,86,86,92,90,90
111,493,57,95,93,57,57
111,268,231,231,241,243,243
111,186,122,126,122,166,166
111,735,856,856,862,924,924
111,341,157,157,159,305,305
111,442,663,663,665,827,789
111,36,48,48,48,78,78
111,1037,369,373,387,385,369
111,743,336,336,336,560,560
111,1022,210,210,228,338,298
111,232,119,129,119,197,139
111,664,41,41,47,127,127
111,342,157,157,159,305,305
111,1372,357,369,357,405,405
111,509,399,399,399,623,623
111,274,75,101,103,75,75
111,468,115,125,115,145,145
111,671,70,100,96,70,78
111,1224,694,838,844,696,694
111,1038,494,578,600,494,494
111,577,399,399,399,623,623
111,599,345,345,345,555,555
111,84,112,112,114,112,112
111,9,66,92,92,66,66
111,269,34,90,86,34,34
111,328,81,103,103,81,81
111,1001,263,297,263,299,299
111,990,75,117,115,75,75
111,679,367,367,367,591,591
111,1456,110,110,116,128,128
111,38,52,102,110,52,64
111,193,96,96,102,142,142
111,199,93,149,153,93,97
111,1246,157,157,159,305,305
55,956,125,125,131,183,183
55,1109,148,148,148,230,230
55,272,72,120,126,72,98
55,1420,155,155,157,223,219
55,1249,271,297,271,345,345
55,162,90,114,118,90,90
55,920,857,865,857,871,871
55,991,629,677,687,629,629
55,1492,68,94,98,74,68
55,1313,571,653,669,571,571
55,717,82,100,110,82,82
55,1066,72,102,102,72,72
55,169,170,178,170,184,184
55,1178,174,174,174,218,218
55,666,1464,1564,1554,1464,1466
55,1131,148,148,148,230,230
55,243,75,83,91,75,83
55,1227,125,183,177,125,125
55,630,75,81,91,75,75
55,742,76,126,128,114,76
55,1321,77,103,113,77,77
55,378,184,260,250,184,184
55,298,208,248,230,208,208
55,1148,51,89,99,51,51
55,170,130,180,190,130,130
55,137,84,84,94,100,90
55,827,857,865,857,871,871
55,1439,172,232,230,192,172
55,1270,126,196,192,126,126
55,1149,94,136,130,94,100
55,1002,67,95,97,69,67
55,941,380,432,430,380,380
55,1039,84,96,90,84,84
55,415,79,121,121,79,79
55,1269,381,461,457,401,381
55,497,93,95,93,103,103
55,1017,148,148,148,230,230
55,189,173,173,173,273,273
55,609,53,97,93,57,53
55,159,139,149,139,165,165
55,603,380,380,380,516,516
55,281,148,148,148,230,230
55,862,40,86,76,42,40
55,893,81,97,93,93,81
55,1161,148,148,148,230,230
55,112,69,103,119,69,69
55,874,635,635,647,635,635
55,256,111,125,115,111,111
55,72,83,111,111,83,83
55,1400,66,102,106,82,66
55,408,139,149,139,165,165
55,333,47,85,81,47,47
55,196,93,93,97,93,93
55,982,123,173,167,123,123
55,433,89,105,101,89,89
55,25,50,90,86,52,50
55,1166,148,148,148,230,230
55,138,50,90,88,62,50
55,508,412,412,412,548,548
55,1230,73,113,119,73,83
55,48,83,117,119,83,83
55,43,173,173,173,273,273
55,75,152,228,220,152,152
55,858,62,84,86,74,62
55,1319,137,137,149,181,181
55,240,108,128,108,152,140
55,282,148,148,148,230,230
55,626,53,89,89,53,67
55,1387,94,136,130,94,100
55,315,148,148,148,230,230
55,639,50,78,74,62,50
55,1426,50,116,112,88,50
55,1283,111,127,115,111,111
55,226,173,173,173,273,273
55,368,142,152,142,154,154
55,460,121,135,149,121,121
55,633,125,125,131,183,183
55,728,43,85,79,43,43
55,455,65,85,89,65,65
55,332,89,109,117,89,89
55,900,349,349,349,485,485
55,1048,261,261,291,319,319
55,1074,119,131,133,119,119
55,436,62,86,92,64,62
55,994,412,412,412,548,548
55,716,498,512,510,498,518
55,806,349,349,349,485,485
55,1499,148,148,148,230,230
55,317,142,142,146,152,152
55,1346,354,354,358,356,356
55,397,625,625,625,761,761
55,192,81,123,119,85,81
55,887,919,937,949,919,919
55,336,200,200,210,226,226
55,971,412,412,412,548,548
55,158,44,78,82,82,44
55,264,625,625,625,761,761
55,27,625,625,625,761,761
55,76,111,123,115,111,111
55,1225,65,93,89,65,65
55,681,272,282,272,296,296
55,576,349,349,349,485,485
55,635,412,412,412,548,548
55,1183,248,308,314,254,248
55,91,69,69,81,69,69
55,1497,70,70,86,86,80
55,916,74,96,116,74,74
55,278,101,157,153,101,101
55,117,49,95,91,49,49
55,793,58,94,94,58,58
55,709,412,412,412,548,548
55,1290,89,143,143,89,105
55,432,48,88,78,76,48
55,111,93,107,103,93,93
55,55,0,0,88,0,0
55,685,596,598,596,598,598
55,21,105,105,109,137,111
55,53,128,184,184,128,142
55,60,129,171,181,129,129
55,340,625,625,625,761,761
55,1258,354,354,358,356,356
55,257,148,148,148,230,230
55,119,159,159,159,253,255
55,693,141,141,161,203,203
55,1281,151,151,155,177,177
55,723,47,89,91,47,47
55,946,857,857,865,871,871
55,469,149,149,161,171,171
55,367,49,77,89,49,51
55,292,173,173,173,273,273
55,753,53,91,97,53,53
55,1061,175,245,247,175,177
55,924,412,412,412,548,548
55,173,184,184,190,216,216
55,613,72,92,92,72,72
55,1427,60,108,108,60,60
55,1464,111,125,115,111,111
55,1340,66,90,94,66,66
55,661,59,77,93,65,59
55,748,109,109,111,117,117
55,198,66,98,98,66,66
55,537,272,282,272,296,296
55,290,61,95,91,61,67
55,69,46,90,88,50,46
55,654,1004,1020,1018,1004,1004
55,951,59,81,93,67,59
55,1375,98,164,158,104,98
55,453,121,125,121,137,137
55,610,60,88,92,60,60
55,1080,78,108,106,78,78
55,13,73,87,93,73,73
55,775,349,349,349,485,485
55,26,625,625,625,761,761
55,356,144,194,200,148,144
55,414,63,83,83,63,83
55,330,95,135,137,95,95
55,65,39,103,111,39,39
55,905,544,554,544,544,544
55,241,274,344,360,274,282
55,958,63,85,91,63,63
55,470,700,704,700,750,750
55,1209,290,330,322,290,290
55,592,79,141,137,79,79
55,68,164,164,164,172,172
55,1472,85,131,139,87,85
55,886,59,87,93,59,59
55,239,164,184,194,164,178
55,1358,148,148,148,230,230
55,1096,79,111,105,79,79
55,1383,148,148,148,230,230
55,527,412,412,412,548,548
55,94,625,625,625,761,761
55,271,87,111,103,113,87
55,493,48,76,76,48,48
55,268,192,236,242,192,192
55,186,111,111,123,119,119
55,735,857,865,857,871,871
55,341,148,148,148,230,230
55,442,678,678,682,754,754
55,36,63,91,91,79,63
55,1037,316,400,396,344,316
55,743,349,349,349,485,485
55,1022,205,205,207,263,263
55,232,124,124,126,142,138
55,664,90,96,96,90,90
55,342,148,148,148,230,230
55,1372,356,358,370,356,356
55,509,412,412,412,548,548
55,274,50,84,86,50,50
55,468,92,114,116,92,92
55,671,51,91,93,51,51
