g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10,cut
10101,21005,153,193,197,153,159,9999999
10101,10901,10,148,176,124,116,10
10101,20308,152,190,186,152,156,9999999
10101,21006,171,191,197,171,171,9999999
10101,21000,157,189,189,157,157,9999999
10101,10407,5,103,173,9,9,5
10101,20303,144,190,198,144,168,9999999
10101,20806,157,183,187,159,157,9999999
10101,20507,164,192,196,164,164,9999999
10101,20204,153,189,183,159,153,9999999
10101,10602,7,165,179,139,147,7
10101,10207,3,153,183,109,153,3
10101,10102,2,140,176,2,2,2
10101,10301,4,136,176,12,12,4
10101,20104,154,190,188,160,154,9999999
10101,10403,5,125,179,33,33,5
10101,20108,156,190,188,162,156,9999999
10101,10501,6,144,156,6,6,6
10101,10503,6,136,178,14,14,6
10101,20109,156,190,190,160,156,9999999
10101,11000,11,161,191,31,31,11
10101,10807,9,151,189,131,121,9
10101,20501,162,188,188,166,162,9999999
10101,20709,156,184,192,156,172,9999999
10101,11006,11,169,193,145,99,11
10101,11003,11,135,183,37,37,11
10101,10104,2,138,164,10,10,2
10101,20101,156,190,190,162,156,9999999
10101,10601,7,131,181,37,43,7
10101,10800,9,157,187,45,57,9
10101,20906,138,192,190,138,160,9999999
10101,20704,144,186,186,144,158,9999999
10101,20900,168,190,190,174,168,9999999
10101,20703,152,186,184,158,152,9999999
10101,10308,4,104,186,46,46,4
10101,20205,143,187,193,143,169,9999999
10101,20509,156,190,184,156,156,9999999
10101,10107,2,118,166,42,60,2
10101,20306,152,188,186,160,152,9999999
10101,10607,7,149,169,33,33,7
10101,10402,5,139,179,7,7,5
10101,20302,156,186,192,164,156,9999999
10101,20401,163,191,187,163,167,9999999
10101,20508,152,198,192,152,168,9999999
10101,10406,5,149,183,149,139,5
10101,20800,149,193,189,149,163,9999999
10101,20400,143,197,189,143,175,9999999
10101,10404,5,103,177,9,9,5
10101,10101,0,0,190,0,0,0
10101,20805,155,191,187,161,155,9999999
10101,10804,9,175,195,125,125,9
10101,11008,11,127,189,11,11,11
10101,10204,3,139,171,3,3,3
10101,20707,158,190,190,160,158,9999999
10101,20701,146,180,184,146,170,9999999
10101,20903,154,192,182,154,158,9999999
10101,10507,6,160,170,120,156,6
10101,21004,171,191,201,173,171,9999999
10101,20904,156,186,182,158,156,9999999
10101,10900,10,108,188,22,22,10
10101,20606,145,185,193,145,145,9999999
10101,10502,6,106,182,10,10,6
10101,20908,146,186,186,146,152,9999999
10101,10905,10,164,180,102,150,10
10101,10408,5,163,189,125,149,5
10101,20406,151,183,191,151,153,9999999
10101,10608,7,145,161,37,35,7
10101,10106,2,48,182,2,2,2
10101,10200,3,157,181,109,157,3
10101,10400,5,165,189,131,143,5
10101,20809,153,193,183,153,153,9999999
10101,20901,146,184,180,146,174,9999999
10101,10805,9,165,185,137,151,9
10101,21002,149,195,195,151,149,9999999
10101,20702,154,180,196,154,176,9999999
10101,10300,4,128,170,10,10,4
10101,10205,3,115,167,3,3,3
10101,10702,8,156,142,44,44,8
10101,20905,156,190,190,156,166,9999999
10101,11007,11,161,183,115,97,11
10101,20505,138,190,182,138,150,9999999
10101,20503,162,190,188,162,162,9999999
10101,20506,160,192,186,160,166,9999999
10101,20200,153,189,185,157,153,9999999
10101,10508,6,146,170,114,158,6
10101,21003,143,191,185,143,179,9999999
10101,20309,148,186,194,164,148,9999999
10101,20402,151,187,181,151,155,9999999
10101,20907,150,188,188,162,150,9999999
10101,20300,158,188,190,162,158,9999999
10101,20209,149,193,195,149,153,9999999
10101,10202,3,125,167,43,43,3
10101,10103,2,136,166,18,18,2
10101,20807,149,183,191,149,165,9999999
10101,20305,150,180,190,150,158,9999999
10101,20708,142,192,188,142,170,9999999
10101,10208,3,137,179,7,7,3
10101,20304,144,188,198,144,170,9999999
10101,10100,2,138,186,2,2,2
10101,10709,8,140,176,110,154,8
10101,10704,8,158,162,26,28,8
10101,2,153,187,189,159,153,9999999
10101,20409,157,185,185,157,171,9999999
10101,10806,9,161,183,105,153,9
10101,10701,8,162,162,10,10,8
10101,10803,9,171,175,15,15,9
10101,20808,143,187,199,143,171,9999999
10101,10703,8,114,190,96,78,8
10101,20803,153,195,183,159,153,9999999
10101,21001,157,185,185,157,159,9999999
10101,11004,11,121,177,49,49,11
10101,20103,156,190,188,160,156,9999999
10101,10909,10,152,192,108,136,10
10101,10306,4,148,152,20,10,4
10101,10603,7,127,185,23,23,7
10101,10604,7,151,167,115,147,7
10101,10303,4,160,176,116,154,4
10101,20902,156,188,192,156,168,9999999
10101,20100,156,188,186,162,156,9999999
10101,20404,147,189,187,147,157,9999999
10101,10801,9,137,189,57,57,9
10101,1,1,137,179,1,1,1
10101,10405,5,127,169,9,9,5
10101,20802,171,189,197,171,173,9999999
10101,10506,6,118,164,30,30,6
10101,10206,3,135,179,9,9,3
10101,10808,9,109,177,19,17,9
10101,20107,152,188,190,160,152,9999999
10101,20106,154,186,188,160,154,9999999
10101,20207,153,191,189,159,153,9999999
10101,20301,152,192,190,152,156,9999999
10101,20609,155,187,187,159,155,9999999
10101,10307,4,142,154,16,20,4
10101,10903,10,130,192,58,52,10
10101,11001,11,161,169,27,27,11
10101,10600,7,147,187,127,127,7
10101,20307,148,186,192,148,168,9999999
10101,20603,167,191,195,167,173,9999999
10101,10902,10,134,180,52,52,10
10101,20208,147,187,183,147,157,9999999
10101,20504,148,188,190,148,172,9999999
10101,10108,2,124,166,2,2,2
10101,20201,153,189,189,163,153,9999999
10101,10505,6,86,186,116,146,6
10101,21008,157,183,189,157,161,9999999
10101,20909,144,190,200,144,160,9999999
10101,20706,152,190,184,152,164,9999999
10101,10309,4,142,178,26,32,4
10101,20602,151,189,185,171,151,9999999
10101,10705,8,110,186,18,14,8
10101,20500,148,188,182,148,154,9999999
10101,11002,11,123,173,37,29,11
10101,20102,156,186,190,164,156,9999999
10101,20407,143,185,177,143,155,9999999
10101,20600,161,191,183,161,161,9999999
10101,20206,159,187,189,165,159,9999999
10101,20608,145,191,201,173,145,9999999
10101,20502,136,188,186,136,160,9999999
10101,10209,3,139,173,9,9,3
10101,10904,10,138,186,106,154,10
10101,10203,3,155,173,109,153,3
10101,11005,11,139,189,113,149,11
10101,10908,10,130,180,16,16,10
10101,20202,153,193,187,159,153,9999999
10101,10105,2,156,158,2,2,2
10101,10409,5,165,181,111,155,5
10101,10401,5,159,175,103,157,5
10101,10708,8,126,180,22,18,8
10101,10605,7,171,179,29,29,7
10101,20804,151,195,189,161,151,9999999
10101,10706,8,128,174,18,18,8
10101,10504,6,106,186,52,52,6
10101,10109,2,142,178,2,2,2
10101,10809,9,151,185,21,23,9
10101,10500,6,132,172,10,8,6
20805,20403,12,164,170,158,132,12
20805,20408,12,170,176,156,140,12
20805,10609,144,182,186,144,166,9999999
20805,10907,163,183,189,163,169,9999999
20805,20405,12,176,190,70,70,12
20805,20607,14,168,176,158,158,14
20805,10509,167,183,189,167,181,9999999
20805,20203,10,182,178,162,104,10
20805,21007,18,162,170,160,180,18
20805,20705,15,183,185,79,79,15
20805,10700,131,193,199,131,145,9999999
20805,10906,149,183,193,149,165,9999999
20805,10305,147,195,191,147,173,9999999
20805,20700,15,179,173,167,159,15
20805,20801,16,170,176,164,174,16
20805,10802,124,192,196,132,124,9999999
20805,10304,141,187,185,141,159,9999999
20805,10302,153,185,187,157,153,9999999
20805,20604,14,164,162,110,88,14
20805,20605,14,166,176,154,170,14
20805,20601,14,186,184,168,144,14
20805,10201,148,184,186,148,170,9999999
20805,20105,9,179,177,155,155,9
20805,10606,148,194,188,148,148,9999999
20805,10707,163,189,195,163,163,9999999
20805,21005,18,182,190,120,56,18
20805,10901,145,197,203,145,147,9999999
20805,20308,11,165,171,13,13,11
20805,21006,18,184,190,96,74,18
20805,21000,18,148,186,106,112,18
20805,10407,146,186,180,146,168,9999999
20805,20303,11,163,185,75,75,11
20805,20806,16,168,172,150,156,16
20805,20507,13,183,181,81,61,13
20805,20204,10,160,170,154,154,10
20805,10602,130,192,198,130,134,9999999
20805,10207,126,192,182,126,130,9999999
20805,10102,143,185,191,143,167,9999999
20805,10301,147,185,185,147,163,9999999
20805,20104,9,179,175,155,155,9
20805,10403,156,174,190,156,162,9999999
20805,20108,9,171,179,155,155,9
20805,10501,147,193,193,147,177,9999999
20805,10503,157,183,185,157,157,9999999
20805,20109,9,169,173,151,151,9
20805,11000,152,190,184,152,154,9999999
20805,10807,108,204,194,118,108,9999999
20805,20501,13,177,177,17,17,13
20805,20709,15,179,165,127,161,15
20805,11006,124,202,202,134,124,9999999
20805,11003,156,194,194,156,170,9999999
20805,10104,151,185,189,151,167,9999999
20805,20101,9,173,177,157,157,9
20805,10601,148,186,186,148,164,9999999
20805,10800,146,188,192,146,146,9999999
20805,20906,17,151,173,23,19,17
20805,20704,15,165,179,171,153,15
20805,20900,13,165,169,13,13,17
20805,20703,15,143,183,39,33,15
20805,10308,157,189,189,159,157,9999999
20805,20205,10,182,178,162,104,10
20805,20509,11,163,171,11,11,13
20805,10107,153,191,191,153,155,9999999
20805,20306,11,161,177,171,165,11
20805,10607,142,184,182,152,142,9999999
20805,10402,140,190,190,140,164,9999999
20805,20302,11,175,173,163,153,11
20805,20401,12,180,182,156,74,12
20805,20508,13,169,181,67,73,13
20805,10406,128,196,194,128,166,9999999
20805,20800,16,150,182,122,86,16
20805,20400,12,178,182,74,80,12
20805,10404,146,186,178,146,176,9999999
20805,10101,143,191,187,143,165,9999999
20805,20805,0,0,178,0,0,0
20805,10804,144,192,192,144,160,9999999
20805,11008,148,190,188,148,170,9999999
20805,10204,146,186,184,146,166,9999999
20805,20707,15,177,169,163,143,15
20805,20701,15,163,191,115,75,15
20805,20903,17,163,175,19,19,17
20805,10507,135,191,191,135,137,9999999
20805,21004,18,174,190,138,82,18
20805,20904,17,177,167,177,155,17
20805,10900,149,179,175,149,179,9999999
20805,20606,14,172,168,166,156,14
20805,10502,137,195,187,137,163,9999999
20805,20908,17,161,165,23,23,17
20805,10905,127,197,185,127,143,9999999
20805,10408,170,182,194,170,178,9999999
20805,20406,12,160,176,166,50,12
20805,10608,164,180,186,166,164,9999999
20805,10106,153,193,195,153,165,9999999
20805,10200,114,184,182,114,114,9999999
20805,10400,168,180,198,174,168,9999999
20805,20809,16,170,174,134,156,16
20805,20901,17,145,173,67,77,17
20805,10805,134,198,204,134,144,9999999
20805,21002,18,162,176,88,88,18
20805,20702,15,181,191,91,91,15
20805,10300,145,185,187,145,167,9999999
20805,10205,146,186,188,146,176,9999999
20805,10702,147,177,175,157,147,9999999
20805,20905,17,159,189,83,89,17
20805,11007,142,192,202,152,142,9999999
20805,20505,13,125,183,21,21,13
20805,20503,13,153,177,155,161,13
20805,20506,13,169,171,151,161,13
20805,20200,10,178,180,156,156,10
20805,10508,121,193,195,121,139,9999999
20805,21003,18,170,174,162,158,18
20805,20309,11,179,183,59,59,11
20805,20402,10,158,170,10,10,12
20805,20907,17,173,173,157,137,17
20805,20300,11,153,173,155,157,11
20805,20209,10,170,168,140,162,10
20805,10202,140,190,190,140,170,9999999
20805,10103,145,193,193,145,163,9999999
20805,20807,16,158,182,82,84,16
20805,20305,11,167,187,157,175,11
20805,20708,15,177,185,129,119,15
20805,10208,142,186,188,142,164,9999999
20805,20304,11,175,191,77,77,11
20805,10100,143,189,191,143,163,9999999
20805,10709,133,189,197,133,133,9999999
20805,10704,161,181,189,167,161,9999999
20805,2,8,168,174,154,154,8
20805,20409,12,164,170,162,158,12
20805,10806,144,194,192,150,144,9999999
20805,10701,153,191,191,153,169,9999999
20805,10803,170,176,188,174,170,9999999
20805,20808,16,156,186,74,72,16
20805,10703,153,189,193,153,153,9999999
20805,20803,16,168,176,142,152,16
20805,21001,18,152,178,68,66,18
20805,11004,138,192,186,138,170,9999999
20805,20103,9,179,179,157,157,9
20805,10909,141,189,195,141,147,9999999
20805,10306,163,179,179,163,177,9999999
20805,10603,158,182,194,158,160,9999999
20805,10604,142,176,192,142,150,9999999
20805,10303,121,191,195,121,141,9999999
20805,20902,17,155,189,83,83,17
20805,20100,9,181,185,153,157,9
20805,20404,12,158,178,28,28,12
20805,10801,156,188,186,162,156,9999999
20805,1,142,190,190,142,162,9999999
20805,10405,142,186,188,142,166,9999999
20805,20802,16,178,188,114,78,16
20805,10506,149,185,183,159,149,9999999
20805,10206,142,184,190,142,162,9999999
20805,10808,148,174,188,148,162,9999999
20805,20107,9,161,181,151,155,9
20805,20106,9,169,171,157,157,9
20805,20207,10,164,168,154,154,10
20805,20301,11,161,171,157,153,11
20805,20609,14,172,176,152,162,14
20805,10307,143,181,181,143,157,9999999
20805,10903,159,187,189,165,159,9999999
20805,11001,146,194,194,146,170,9999999
20805,10600,128,196,202,128,138,9999999
20805,20307,11,155,181,81,81,11
20805,20603,14,184,176,92,90,14
20805,10902,149,175,191,149,177,9999999
20805,20208,10,158,172,166,152,10
20805,20504,13,175,183,79,85,13
20805,10108,145,183,187,145,165,9999999
20805,20201,10,174,176,156,154,10
20805,10505,141,187,191,143,141,9999999
20805,21008,18,166,188,24,20,18
20805,20909,17,183,181,85,79,17
20805,20706,15,157,175,167,153,15
20805,10309,129,189,193,129,139,9999999
20805,20602,14,180,172,162,156,14
20805,10705,155,183,187,155,173,9999999
20805,20500,13,159,183,177,127,13
20805,11002,156,178,186,156,170,9999999
20805,20102,9,163,181,155,157,9
20805,20407,8,158,172,8,8,12
20805,20600,14,180,176,156,152,14
20805,20206,10,182,170,154,156,10
20805,20608,14,190,186,96,96,14
20805,20502,13,163,165,157,165,13
20805,10209,142,188,184,142,162,9999999
20805,10904,119,189,197,119,137,9999999
20805,10203,128,186,194,132,128,9999999
20805,11005,148,198,198,148,148,9999999
20805,10908,155,193,195,161,155,9999999
20805,20202,10,160,172,152,154,10
20805,10105,181,185,185,189,181,9999999
20805,10409,128,186,194,128,128,9999999
20805,10401,130,190,194,140,130,9999999
20805,10708,163,189,193,163,163,9999999
20805,10605,148,188,190,156,148,9999999
20805,20804,16,170,180,154,160,16
20805,10706,147,189,193,147,163,9999999
20805,10504,155,175,189,155,175,9999999
20805,10109,147,183,191,147,167,9999999
20805,10809,158,192,198,158,190,9999999
20805,10500,143,185,193,143,173,9999999
10804,20403,154,194,192,158,154,9999999
10804,20408,166,196,198,166,168,9999999
10804,10609,14,166,190,134,118,14
10804,10907,17,175,193,127,143,17
10804,20405,158,190,190,160,158,9999999
10804,20607,162,198,188,162,178,9999999
10804,10509,13,157,187,131,123,13
10804,20203,172,196,190,180,172,9999999
10804,21007,160,198,196,174,160,9999999
10804,20705,155,197,187,157,155,9999999
10804,10700,15,159,191,47,41,15
10804,10906,17,173,193,129,125,17
10804,10305,11,183,197,129,123,11
10804,20700,171,193,193,173,171,9999999
10804,20801,164,202,202,164,180,9999999
10804,10802,16,150,198,154,146,16
10804,10304,11,175,189,135,123,11
10804,10302,11,175,185,143,139,11
10804,20604,144,196,194,172,144,9999999
10804,20605,164,200,196,164,170,9999999
10804,20601,146,192,196,146,148,9999999
10804,10201,10,132,188,126,128,10
10804,20105,165,197,185,165,175,9999999
10804,10606,14,186,192,132,122,14
10804,10707,15,159,197,57,43,15
10804,21005,160,196,192,178,160,9999999
10804,10901,17,151,177,85,57,17
10804,20308,163,193,187,163,175,9999999
10804,21006,160,198,192,160,162,9999999
10804,21000,168,196,198,180,168,9999999
10804,10407,12,178,190,136,120,12
10804,20303,163,197,187,163,163,9999999
10804,20806,162,200,184,162,170,9999999
10804,20507,151,197,189,159,151,9999999
10804,20204,160,196,190,160,178,9999999
10804,10602,14,140,190,38,42,14
10804,10207,10,146,188,138,120,10
10804,10102,9,167,179,135,117,9
10804,10301,11,177,197,127,117,11
10804,20104,165,197,189,165,175,9999999
10804,10403,12,164,192,150,144,12
10804,20108,163,199,185,163,171,9999999
10804,10501,13,153,191,133,115,13
10804,10503,13,153,195,125,131,13
10804,20109,159,195,185,159,173,9999999
10804,11000,18,166,200,142,136,18
10804,10807,16,176,198,122,122,16
10804,20501,151,197,183,151,163,9999999
10804,20709,141,197,185,141,153,9999999
10804,11006,18,174,196,122,116,18
10804,11003,18,174,196,124,146,18
10804,10104,9,153,193,131,127,9
10804,20101,165,197,193,165,177,9999999
10804,10601,14,174,194,134,122,14
10804,10800,16,180,192,158,160,16
10804,20906,155,197,189,155,161,9999999
10804,20704,157,195,199,157,175,9999999
10804,20900,157,197,193,157,157,9999999
10804,20703,163,199,193,177,163,9999999
10804,10308,11,167,181,151,155,11
10804,20205,172,196,190,180,172,9999999
10804,20509,163,197,189,163,177,9999999
10804,10107,9,149,191,147,149,9
10804,20306,161,199,191,161,167,9999999
10804,10607,14,188,162,172,166,14
10804,10402,12,170,178,132,118,12
10804,20302,161,195,187,161,177,9999999
10804,20401,162,196,188,162,178,9999999
10804,20508,167,193,197,181,167,9999999
10804,10406,8,150,170,8,8,12
10804,20800,172,188,194,172,172,9999999
10804,20400,156,196,184,160,156,9999999
10804,10404,12,178,190,136,120,12
10804,10101,9,175,195,137,119,9
10804,20805,160,192,192,168,160,9999999
10804,10804,0,0,202,0,0,0
10804,11008,18,180,198,146,120,18
10804,10204,10,156,196,130,136,10
10804,20707,167,201,195,167,177,9999999
10804,20701,163,195,185,163,165,9999999
10804,20903,157,195,187,157,179,9999999
10804,10507,13,165,193,133,161,13
10804,21004,172,202,194,176,172,9999999
10804,20904,163,195,187,177,163,9999999
10804,10900,17,183,199,139,121,17
10804,20606,162,200,186,166,162,9999999
10804,10502,13,183,191,131,113,13
10804,20908,159,203,191,159,183,9999999
10804,10905,17,169,199,141,153,17
10804,10408,12,142,178,22,22,12
10804,20406,158,200,188,158,172,9999999
10804,10608,14,180,188,172,176,14
10804,10106,9,175,191,137,117,9
10804,10200,10,156,188,146,122,10
10804,10400,12,148,178,46,40,12
10804,20809,160,200,190,160,170,9999999
10804,20901,161,197,201,163,161,9999999
10804,10805,16,162,198,54,54,16
10804,21002,170,192,194,170,182,9999999
10804,20702,157,203,187,163,157,9999999
10804,10300,11,161,187,133,117,11
10804,10205,10,158,194,138,120,10
10804,10702,15,167,191,163,165,15
10804,20905,171,193,195,171,171,9999999
10804,11007,18,126,192,102,78,18
10804,20505,161,189,201,161,167,9999999
10804,20503,157,193,193,157,173,9999999
10804,20506,155,199,187,155,175,9999999
10804,20200,164,200,192,164,172,9999999
10804,10508,13,177,191,145,127,13
10804,21003,162,200,190,162,180,9999999
10804,20309,159,199,189,165,159,9999999
10804,20402,160,196,186,160,172,9999999
10804,20907,163,197,189,163,171,9999999
10804,20300,159,203,191,159,175,9999999
10804,20209,168,196,182,168,174,9999999
10804,10202,10,138,190,142,128,10
10804,10103,9,155,191,135,127,9
10804,20807,152,192,194,158,152,9999999
10804,20305,171,195,197,171,181,9999999
10804,20708,151,189,187,163,151,9999999
10804,10208,10,168,178,134,118,10
10804,20304,157,195,185,161,157,9999999
10804,10100,9,167,179,135,117,9
10804,10709,15,147,191,147,125,15
10804,10704,15,147,197,129,119,15
10804,2,162,198,184,162,174,9999999
10804,20409,148,194,186,148,178,9999999
10804,10806,16,166,176,112,112,16
10804,10701,15,107,199,135,127,15
10804,10803,16,154,194,128,132,16
10804,20808,168,200,198,170,168,9999999
10804,10703,15,175,191,147,123,15
10804,20803,160,192,190,160,168,9999999
10804,21001,156,198,192,156,174,9999999
10804,11004,18,184,194,160,136,18
10804,20103,165,199,189,165,177,9999999
10804,10909,17,121,189,97,49,17
10804,10306,11,167,185,135,129,11
10804,10603,14,178,196,136,152,14
10804,10604,14,170,188,140,132,14
10804,10303,11,155,173,133,157,11
10804,20902,155,195,193,167,155,9999999
10804,20100,165,195,187,165,175,9999999
10804,20404,154,198,196,154,160,9999999
10804,10801,16,182,200,148,138,16
10804,1,8,168,178,134,116,8
10804,10405,12,164,192,132,116,12
10804,20802,168,192,200,168,172,9999999
10804,10506,13,183,181,171,165,13
10804,10206,10,164,178,130,118,10
10804,10808,16,166,190,130,118,16
10804,20107,165,197,195,165,171,9999999
10804,20106,157,195,185,161,157,9999999
10804,20207,164,196,184,164,174,9999999
10804,20301,167,193,195,167,173,9999999
10804,20609,166,198,188,166,178,9999999
10804,10307,11,143,187,127,121,11
10804,10903,17,185,197,131,137,17
10804,11001,18,178,178,132,134,18
10804,10600,14,170,192,146,138,14
10804,20307,159,197,189,161,159,9999999
10804,20603,150,188,194,150,160,9999999
10804,10902,17,171,191,137,129,17
10804,20208,156,190,194,156,174,9999999
10804,20504,159,199,193,179,159,9999999
10804,10108,9,155,193,129,115,9
10804,20201,168,198,192,168,176,9999999
10804,10505,13,177,195,139,127,13
10804,21008,162,192,192,162,164,9999999
10804,20909,157,199,191,157,163,9999999
10804,20706,147,195,189,147,175,9999999
10804,10309,11,179,175,145,159,11
10804,20602,174,196,196,176,174,9999999
10804,10705,15,173,191,135,125,15
10804,20500,167,193,191,167,171,9999999
10804,11002,18,168,188,132,118,18
10804,20102,167,195,191,167,171,9999999
10804,20407,156,194,188,156,170,9999999
10804,20600,162,200,188,162,174,9999999
10804,20206,166,196,180,166,172,9999999
10804,20608,160,202,190,162,160,9999999
10804,20502,147,193,191,147,161,9999999
10804,10209,10,176,190,132,116,10
10804,10904,17,181,193,139,163,17
10804,10203,10,164,178,138,152,10
10804,11005,18,176,196,126,136,18
10804,10908,17,167,183,117,141,17
10804,20202,158,192,188,158,176,9999999
10804,10105,9,149,193,137,127,9
10804,10409,12,132,188,140,156,12
10804,10401,12,172,180,138,128,12
10804,10708,15,177,191,165,139,15
10804,10605,14,160,172,142,138,14
10804,20804,158,198,192,158,178,9999999
10804,10706,15,179,193,163,143,15
10804,10504,13,175,191,143,143,13
10804,10109,9,177,179,129,113,9
10804,10809,16,176,200,130,130,16
10804,10500,13,167,187,127,113,13
11008,20403,158,188,190,158,168,9999999
11008,20408,162,190,188,162,174,9999999
11008,10609,14,148,180,14,14,16
11008,10907,19,149,183,31,31,19
11008,20405,144,188,196,144,164,9999999
11008,20607,164,192,182,168,164,9999999
11008,10509,9,145,177,29,9,15
11008,20203,142,194,190,142,170,9999999
11008,21007,164,192,196,166,164,9999999
11008,20705,143,193,191,143,163,9999999
11008,10700,17,135,197,157,143,17
11008,10906,17,171,189,17,17,19
11008,10305,11,157,181,11,11,13
11008,20700,157,195,189,157,161,9999999
11008,20801,166,194,194,166,166,9999999
11008,10802,18,158,184,118,142,18
11008,10304,7,135,175,7,7,13
11008,10302,13,149,175,39,39,13
11008,20604,172,182,188,178,172,9999999
11008,20605,160,188,188,168,160,9999999
11008,20601,170,196,196,170,176,9999999
11008,10201,12,130,184,12,12,12
11008,20105,145,193,187,145,151,9999999
11008,10606,16,166,194,120,70,16
11008,10707,17,161,195,145,143,17
11008,21005,156,200,200,156,166,9999999
11008,10901,19,113,191,125,117,19
11008,20308,157,189,191,157,157,9999999
11008,21006,170,194,206,172,170,9999999
11008,21000,158,186,200,162,158,9999999
11008,10407,12,112,180,12,12,14
11008,20303,145,191,191,145,171,9999999
11008,20806,156,186,184,162,156,9999999
11008,20507,165,185,201,167,165,9999999
11008,20204,158,188,188,160,158,9999999
11008,10602,16,174,196,140,146,16
11008,10207,12,142,188,108,154,12
11008,10102,7,95,187,7,7,11
11008,10301,13,129,193,23,19,13
11008,20104,159,189,185,161,159,9999999
11008,10403,14,154,174,42,40,14
11008,20108,159,191,187,163,159,9999999
11008,10501,9,131,183,9,9,15
11008,10503,15,143,185,21,21,15
11008,20109,161,183,191,161,161,9999999
11008,11000,20,178,192,42,42,20
11008,10807,18,166,200,130,122,18
11008,20501,163,193,191,167,163,9999999
11008,20709,157,193,187,157,173,9999999
11008,11006,20,148,200,146,92,20
11008,11003,20,178,180,40,34,20
11008,10104,11,105,187,21,21,11
11008,20101,157,189,185,159,157,9999999
11008,10601,16,172,186,42,46,16
11008,10800,18,150,194,50,60,18
11008,20906,143,191,197,143,161,9999999
11008,20704,149,183,181,149,149,9999999
11008,20900,167,191,191,175,167,9999999
11008,20703,149,187,191,159,149,9999999
11008,10308,13,157,177,47,47,13
11008,20205,142,194,190,142,170,9999999
11008,20509,153,189,191,157,153,9999999
11008,10107,11,159,175,41,63,11
11008,20306,157,191,187,161,157,9999999
11008,10607,16,82,186,34,34,16
11008,10402,10,104,188,10,10,14
11008,20302,161,191,185,165,161,9999999
11008,20401,164,186,198,164,166,9999999
11008,20508,155,197,191,155,171,9999999
11008,10406,14,142,192,152,146,14
11008,20800,150,198,194,150,172,9999999
11008,20400,144,196,188,144,172,9999999
11008,10404,12,108,180,12,12,14
11008,10101,11,147,177,21,21,11
11008,20805,156,190,188,162,156,9999999
11008,10804,18,180,198,122,122,18
11008,11008,0,0,194,0,0,0
11008,10204,8,138,194,8,8,12
11008,20707,157,193,189,161,157,9999999
11008,20701,143,187,189,143,177,9999999
11008,20903,155,191,195,155,163,9999999
11008,10507,15,155,187,117,157,15
11008,21004,172,192,192,174,172,9999999
11008,20904,157,189,193,163,157,9999999
11008,10900,19,149,173,27,27,19
11008,20606,144,190,194,144,144,9999999
11008,10502,13,159,177,13,13,15
11008,20908,149,189,193,149,163,9999999
11008,10905,19,169,183,101,151,19
11008,10408,14,150,190,136,138,14
11008,20406,154,190,184,154,164,9999999
11008,10608,16,108,196,36,36,16
11008,10106,7,151,173,7,7,11
11008,10200,12,138,190,108,160,12
11008,10400,14,144,194,138,142,14
11008,20809,152,186,188,152,166,9999999
11008,20901,145,185,185,145,175,9999999
11008,10805,18,162,194,142,154,18
11008,21002,152,186,192,152,152,9999999
11008,20702,155,189,195,155,165,9999999
11008,10300,7,113,183,7,7,13
11008,10205,8,124,186,8,8,12
11008,10702,17,135,183,45,45,17
11008,20905,157,193,197,157,171,9999999
11008,11007,20,160,192,116,98,20
11008,20505,137,183,189,137,157,9999999
11008,20503,163,191,187,163,163,9999999
11008,20506,161,191,189,161,167,9999999
11008,20200,158,194,190,158,166,9999999
11008,10508,15,133,195,117,159,15
11008,21003,144,194,192,144,180,9999999
11008,20309,155,187,195,165,155,9999999
11008,20402,152,188,190,152,160,9999999
11008,20907,159,191,187,163,159,9999999
11008,20300,157,193,185,163,157,9999999
11008,20209,150,194,186,150,164,9999999
11008,10202,12,154,168,48,44,12
11008,10103,11,171,181,21,21,11
11008,20807,150,182,196,150,170,9999999
11008,20305,151,189,189,151,163,9999999
11008,20708,147,195,191,147,171,9999999
11008,10208,6,104,184,6,6,12
11008,20304,145,189,193,145,165,9999999
11008,10100,7,95,189,7,7,11
11008,10709,17,137,191,109,153,17
11008,10704,17,149,183,31,27,17
11008,2,158,184,184,160,158,9999999
11008,20409,158,194,188,158,158,9999999
11008,10806,18,126,198,104,150,18
11008,10701,17,161,191,31,27,17
11008,10803,16,172,162,30,16,18
11008,20808,144,190,192,144,170,9999999
11008,10703,17,163,185,97,79,17
11008,20803,148,194,186,162,148,9999999
11008,21001,158,192,190,158,170,9999999
11008,11004,20,154,180,56,52,20
11008,20103,161,191,185,161,161,9999999
11008,10909,19,145,193,111,133,19
11008,10306,9,155,171,33,9,13
11008,10603,16,174,182,18,22,16
11008,10604,16,112,182,112,150,16
11008,10303,13,109,195,113,153,13
11008,20902,165,187,197,165,169,9999999
11008,20100,161,193,189,163,161,9999999
11008,20404,142,194,190,142,158,9999999
11008,10801,18,164,182,62,60,18
11008,1,6,104,188,6,6,10
11008,10405,6,106,184,6,6,14
11008,20802,172,196,194,172,174,9999999
11008,10506,15,131,181,31,31,15
11008,10206,10,106,190,10,10,12
11008,10808,14,128,186,14,14,18
11008,20107,157,187,187,161,157,9999999
11008,20106,157,193,187,161,157,9999999
11008,20207,158,188,184,160,158,9999999
11008,20301,153,187,181,153,161,9999999
11008,20609,158,186,184,160,158,9999999
11008,10307,13,127,185,27,23,13
11008,10903,19,161,191,61,51,19
11008,11001,20,174,186,30,30,20
